protein,degree,eigenvector,katz,page rank,betweenness,subgraph,closeness
YIL061C,56.0,0.0006010650611887761,0.006440025259870158,0.000219735562291104,0.0002396992844303515,4.395828133765852e+87,0.26986066976289413
YKL183W,16.0,0.00037593704230667175,0.005213138845262443,9.943218483422433e-05,0.0003720565407068301,1.7212807344035232e+87,0.2624197765628714
YDR243C,61.0,0.0006296819631874679,0.006559230870626758,0.00022682005157154058,6.800979752951378e-05,4.822760895697106e+87,0.2629072204229377
YPR129W,20.0,0.000367324708213962,0.005249929688823893,0.00011717875802710458,4.349586736440621e-05,1.6433965173525514e+87,0.25944726452340666
YGR091W,52.0,0.0005317002200767732,0.006280183903948297,0.00019359096870897685,3.545104856455582e-05,3.4393044239996214e+87,0.2603036876355748
YPR082C,45.0,0.0005109980780141307,0.00609280718651097,0.00016875505900971604,2.56882340995232e-06,3.176920087257199e+87,0.2538514601057714
YJR022W,57.0,0.000779014872592014,0.0065670382104186156,0.00022292499289825943,0.0002457880387268474,7.385258813260789e+87,0.26280708436488287
YDL098C,46.0,0.0005128986452613779,0.0061266336086534005,0.0001716959979411394,7.905907350904036e-06,3.2004397579688807e+87,0.2547065337763012
YPR189W,116.0,0.03268099795810178,0.03135830247511175,0.00021690487142176572,5.0165343306885536e-05,1.3011983504021052e+91,0.29156982886118743
YPL037C,73.0,0.020831985135354877,0.021539791889412036,0.0001614247890475581,0.0004725670545095345,5.2876987970232e+90,0.2763177654302448
YPL210C,72.0,0.02026341086241042,0.021038162748597062,0.00014116970470317734,2.2236910042089512e-05,5.003216696434443e+90,0.26707954325527383
YOL151W,66.0,0.01751061574442673,0.018977075376365993,0.00021715678610018522,0.0026465588200540566,3.7357494618944014e+90,0.2934921310080817
YDR139C,150.0,0.03926677789525202,0.036898121520900586,0.00037458452101512586,0.0019572635958755875,1.8786183368939095e+91,0.2971416267427464
YLL056C,57.0,0.01750092452436916,0.018775802494951817,0.0001493001007720014,0.001402081876504121,3.731615251984771e+90,0.2822230175366839
YDR086C,100.0,0.025977542251630608,0.025906910560065305,0.0002512329696117774,0.0008933656659498985,8.22269632239468e+90,0.28505034856700234
YHR197W,108.0,0.023439157492912668,0.024491789672776924,0.000201336362423128,4.69308680834561e-05,6.691290751447307e+90,0.27774982389051023
YOR052C,168.0,0.04983599995155324,0.04513284074504214,0.0003132103763765467,0.00029304915578452903,3.0261012057245316e+91,0.2939766735900304
YIR032C,177.0,0.05015379779570969,0.045567666408951255,0.00038519956628677764,0.0037686898348129384,3.0648121123624188e+91,0.29908972691807545
YDL040C,60.0,0.016284878449384213,0.017891200724553354,0.00014975388834332642,0.0004104692952529055,3.2313420528345995e+90,0.2794512225990989
YKL122C,83.0,0.0241115394416722,0.024174606888567263,0.0001566429843012829,3.3920450817990903e-06,7.0838153275470975e+90,0.28556647697878945
YGR169C-A,95.0,0.030252372247604537,0.029098367862922955,0.0001728741203090835,0.0,1.1150456092114446e+91,0.28374627325999796
YJL102W,75.0,0.02131159457483427,0.022030881327950256,0.00014635704660487272,1.7981104694026006e-06,5.534090583755172e+90,0.2822374475917783
YDR116C,214.0,0.0562421663066301,0.050931090050231796,0.0003806898447237581,0.00021120612467152307,3.854199632253595e+91,0.3067689229743248
YNL135C,125.0,0.031228926856383465,0.030470837662011894,0.00035783489774700793,0.0037697798081556913,1.1881980270379606e+91,0.30791543481898814
YHR013C,61.0,0.0162856620749806,0.017911089005579316,0.00015741603257392358,0.00046053566517334667,3.231653053529812e+90,0.27946537059538273
YLR069C,86.0,0.02446747795673792,0.02461945928395131,0.00016339911410837452,2.4013925285815398e-06,7.2944739514788355e+90,0.28342575477510784
YIR026C,79.0,0.019983189951387217,0.021124041616303116,0.00017731548372200981,0.0009492082637893901,4.86496278499871e+90,0.2823818293431553
YOR253W,68.0,0.01599544151994596,0.01784932174012079,0.0002163661328847041,0.0013046667752823384,3.1174885317540273e+90,0.28317857692505
YHR085W,75.0,0.019126861606834855,0.020424268732419742,0.00014688442950322396,2.9571977305810618e-05,4.456693487530959e+90,0.27068111606923945
YGL157W,62.0,0.018371706630514528,0.019519308960909816,0.0001569545481931074,0.002838201521396765,4.112241183311649e+90,0.28481502502450856
YPR088C,146.0,0.041421991716321147,0.03844815107460128,0.00026485008979060915,0.000227779942466288,2.0906342225106987e+91,0.29371075875279345
YNL023C,111.0,0.03118265256915486,0.030171676363381656,0.000256792109498802,0.001247615119108104,1.1846808274861463e+91,0.30021210637950724
YNL230C,58.0,0.014706112157088577,0.01669215236587261,0.00014576341181569107,0.00014583774683687412,2.6352304264024985e+90,0.2795927670566783
YDL092W,71.0,0.01997975209245586,0.020811432611420343,0.00013974714381312898,2.2836550991204776e-05,4.864089371953842e+90,0.2684955493944258
YIL161W,100.0,0.031113396931039358,0.02983163758683151,0.00020474666761606075,0.0003623188405797103,1.1794259040635347e+91,0.2857438658246195
YLR398C,123.0,0.032525254739949105,0.03137822649596273,0.0002555720313742737,0.0004951194472733611,1.288830870565465e+91,0.29169308814204187
YNL001W,122.0,0.03439109529213109,0.032716681789839025,0.00024818512956939395,0.00018732670094532297,1.4410200105277808e+91,0.2924193462944324
YGL039W,57.0,0.017500927780815297,0.01877540635495944,0.0001524118490747529,0.0027834362041853997,3.7316166387344215e+90,0.2823818293431553
YNL163C,95.0,0.02570595353026085,0.025745174503523004,0.00017992366272172688,2.8133707125958858e-05,8.051069773990529e+90,0.28793490167440405
YLR387C,83.0,0.021322106987046254,0.02223283946704431,0.00016079355215139354,2.4234647241107053e-05,5.538535372849877e+90,0.2801035165169737
YIL099W,74.0,0.01801272616155157,0.019559248710591087,0.0002963248377181254,0.004250723796512584,3.9532800427513218e+90,0.2882205513784461
YGL213C,131.0,0.03256653771787904,0.03161756243077492,0.00030786198740719863,0.0019230598966753069,1.2921013111255013e+91,0.2978149446992177
YOR298C-A,104.0,0.03235161075745245,0.030852434201780896,0.0001935491880252571,0.00017482873434698413,1.275166295070918e+91,0.2916160388821385
YKR084C,121.0,0.03347042561247329,0.032016118052522344,0.0002722833632368274,0.0016168366968251967,1.3648661278358162e+91,0.29263637809468274
YEL057C,97.0,0.030211757801393627,0.0291029917723547,0.00019904505462772678,0.00032971826803388556,1.112056638634753e+91,0.2843455416473497
YOR168W,177.0,0.044022373159110284,0.041011851525337366,0.00042954228122730256,0.0024863579788807263,2.361268506522502e+91,0.2902208201892745
YJL003W,166.0,0.05055787866350476,0.045633051992292714,0.00028090182556955647,2.700651740617972e-06,3.1144002874347337e+91,0.29263637809468274
YER019C-A,53.0,0.01202921713601604,0.014615816366116707,0.0001877392941292249,0.0007896979961606786,1.763109776461376e+90,0.2881603675088745
YPL243W,93.0,0.027061840191571623,0.02658857213760141,0.00017558520684202736,6.27942459260313e-05,8.92335756395615e+90,0.2869768650896803
YDR541C,57.0,0.017830374550931092,0.01902308405087147,0.00012425357122780275,0.00016114004748425187,3.8734435051492394e+90,0.28137424813946377
YDR412W,78.0,0.017785959492844523,0.019553221701588814,0.00015118714148289888,7.820428996779006e-06,3.853111171936633e+90,0.2718676122931442
YNL175C,41.0,0.006051619646934444,0.010078143317948186,0.00010953907721519954,7.200075222318346e-05,4.457298758398906e+89,0.26649929995654903
YGR283C,9.0,0.00028973518172345806,0.004934296161471874,7.270382437246241e-05,2.9040802182301992e-05,1.0217350316473208e+87,0.24443165212770668
YIL096C,21.0,0.000720404963897366,0.005506656244498979,0.00014462141076973623,8.848552998348619e-05,6.314111232962454e+87,0.24368709164753663
YBL029C-A,3.0,8.544607482519016e-05,0.004656730328617192,4.457841958113974e-05,9.669348816455726e-06,8.899082743491616e+85,0.24750033627763082
YDR488C,21.0,9.720476677764101e-06,0.004982624512278647,0.00019310723698253847,0.00023716659622729402,1.1513183640193078e+84,0.2578354897473025
YBL029W,3.0,6.477614230701581e-08,0.004584376851771259,0.00020195200484984788,0.0007245720317953002,5.117774307642407e+79,0.18849883895642672
YOR034C-A,1.0,2.98901706390531e-10,0.004546453717425698,8.970923866976146e-05,0.0,1.090440991897244e+75,0.15860701663649684
YGR161W-C,4.0,1.4036275857947361e-05,0.004620006753750227,0.00015463839898330914,0.0018263620371484332,2.401723876416361e+84,0.23223526442004291
YIL014C-A,1.0,2.98901706390531e-10,0.004546453717425698,8.970923866976146e-05,0.0,1.090440991897244e+75,0.15860701663649684
YBL030C,19.0,0.00020066299785506856,0.00511798967973752,0.00019010728920607474,0.0007690235682631893,4.90664058706166e+86,0.25992371803927106
YJR077C,7.0,0.00011709149577453179,0.004776280784098088,7.174565217822543e-05,3.6411651083808756e-06,1.6708010840911243e+86,0.2517329441809559
YMR056C,6.0,0.00012442120177246668,0.004754113272910825,6.392314600565118e-05,6.53976673289495e-06,1.8866280526714207e+86,0.24919868177508916
YBR085W,1.0,9.261838250148518e-07,0.00454867053061429,3.568363962723576e-05,0.0,1.045454861180003e+82,0.20630886530124085
YER053C,1.0,9.261838250148518e-07,0.00454867053061429,3.568363962723576e-05,0.0,1.045454861180003e+82,0.20630886530124085
YNR017W,31.0,3.875608500694547e-05,0.005239475550873814,0.00023236378532052234,0.0003223092306120596,1.830528358756796e+85,0.2622826190249929
YBL031W,3.0,3.817223756576333e-08,0.004584951690708955,0.00010449527732631187,4.221945979949894e-05,1.7729827670534854e+79,0.1994075572574236
YKR088C,5.0,2.5994176052328012e-08,0.004626996018673424,0.00012959774450226974,0.00010832435998551567,8.223444297055274e+78,0.20285913784866413
YHR127W,4.0,2.3905343459276186e-06,0.0046103112768270645,0.00013698236954618912,0.0009708323772529406,6.946227641890457e+82,0.22275130140026633
YHR131C,4.0,5.849577414680713e-06,0.00461397727113401,0.00012633357896503532,0.0009042073347574942,4.170303644623149e+83,0.2340669126065386
YJL080C,19.0,0.0004408423556541848,0.005260469905928626,0.00016438060924162985,0.00061023612041491,2.3679999501978112e+87,0.27594481103779245
YNL016W,28.0,0.0001387423953785566,0.005236371340996926,0.00021422657240898873,0.0006032792571308183,2.3439695211920852e+86,0.2698870581332812
YHR135C,11.0,1.3568333051164993e-06,0.004749895831619395,0.00014921122519368193,0.0002502351267088137,2.2384255230012616e+82,0.23528408848727675
YPL178W,96.0,0.0008959038738852274,0.00749802453940628,0.00044578860789363253,0.0033701972701513966,9.767384436287226e+87,0.2898550724637681
YML117W,3.0,2.3769445313394197e-05,0.004609569643881378,4.554767114979251e-05,1.199421129172582e-06,6.883607416642628e+84,0.24189307624890447
YPL184C,4.0,4.243979195280369e-06,0.004612596765131154,6.058574603318556e-05,3.91187558037197e-07,2.1918354345623673e+83,0.22587773140191506
YPR042C,9.0,9.352228835885221e-05,0.004796361935904621,0.00013021843147229946,0.0005642520137131807,1.0633223094746369e+86,0.24455077086656035
YBR153W,7.0,1.6997470483570197e-06,0.004669818595173531,9.478948759379278e-05,2.690544350885343e-06,3.521364892438103e+82,0.22060586683718328
YLR429W,20.0,8.720192422441726e-06,0.004968391506751403,0.00019472046295347163,0.0005436399243097453,9.261484010807751e+83,0.26415274919844955
YOL143C,18.0,3.7896262809000718e-06,0.004895273095128107,0.00019902384925441136,0.0008086895445587994,1.749033481792349e+83,0.2480341496292968
YBR241C,2.0,1.3464759667733726e-06,0.004567483460095657,9.455721935578128e-05,0.00036231884057971015,2.2102362922560802e+82,0.209003824164174
YOL066C,20.0,6.154768395974168e-05,0.004977396781898852,0.00018454339339841005,0.0004996820537056665,4.613774653589665e+85,0.24664879356568364
YJR092W,18.0,1.6814239869000122e-06,0.004893894935996722,0.00019701959639405813,0.00032335261893206375,3.443733913776844e+82,0.23729687903017796
YDR487C,11.0,1.8009031271066088e-06,0.004751031943740977,0.00013315476912356369,0.00020423581254084758,3.9527560464239804e+82,0.2339875376202789
YBL034C,11.0,8.740907194890242e-06,0.004779706309771626,0.00010305442652385038,1.1666311104888214e-05,9.30885336245714e+83,0.25223907877901663
YPR141C,38.0,1.5014345769885225e-05,0.005359586054940367,0.00033598346989070657,0.0022388958201909176,2.7443659716465707e+84,0.27678884821741967
YER184C,4.0,8.153040795965394e-06,0.004620433711931639,5.401451680061233e-05,3.820912311148488e-06,8.101333549537169e+83,0.24351508734780308
YML124C,34.0,3.166842450819969e-05,0.0052973378301865975,0.00028779313935666266,0.0018346236694018645,1.2217189681826024e+85,0.27938050409960524
YOR058C,31.0,1.159725482895588e-05,0.005259401416512677,0.0002210912139477713,0.00012900898304272316,1.6359184287413817e+84,0.2697156259161536
YEL061C,55.0,1.4960715559256161e-05,0.005787964701530758,0.0003781849888665658,0.000766127696841417,2.7194582871939523e+84,0.27485933376487576
YER016W,54.0,1.8300779398135503e-05,0.00572736636443622,0.00040206408627952854,0.0021350477397897565,4.074646550908645e+84,0.2806732089286622
YOL094C,23.0,9.55652660011991e-06,0.005082298475712765,0.00013639149261207193,0.00015141959307894676,1.1053730741822266e+84,0.2501586150638992
YDR082W,16.0,9.526937325895235e-06,0.004898802441445981,0.00011773406907267353,0.0002350961619843285,1.1026681725992835e+84,0.261425526876628
YIL139C,30.0,3.587246606799275e-05,0.005282941466613575,0.00017546508960038422,7.087147328080408e-05,1.5652537047787564e+85,0.2606601501629126
YBL036C,3.0,6.130676707921143e-07,0.004589203853698387,5.37901884222351e-05,1.4231846647597534e-05,4.576880031650803e+81,0.23067279565399082
YER023W,18.0,1.724324640861141e-05,0.004932332101234846,0.00015863041142459694,0.0003653110493802124,3.6176289557249594e+84,0.26553781027515877
YPL260W,5.0,4.129130735802374e-05,0.004672108791833022,6.321138203360207e-05,7.712332056673619e-05,2.0770861212766553e+85,0.24943515589697243
YBL037W,23.0,5.9844496158152336e-06,0.005011894010455907,0.00022806504886713943,0.00012688224330094957,4.364032097927218e+83,0.24060674745009153
YGR261C,12.0,2.949941788929764e-07,0.004775238264494583,0.00013325141808244952,3.929600425735528e-05,1.058567814720254e+81,0.22291321730000405
YPL195W,18.0,4.841082944685934e-07,0.00490519223377094,0.0001804512627471147,0.00029990046016075707,2.8516711344243145e+81,0.240093949806446
YJL024C,10.0,1.7529956424057138e-07,0.004732162639360354,0.00011696246081860758,0.0,3.739586295079832e+80,0.2135313914355344
YDR153C,20.0,1.7020450633614042e-05,0.004980708777604002,0.0001947168204362609,0.0001758625123512385,3.5298639248562135e+84,0.2634593356242841
YJR125C,23.0,1.299405457641862e-05,0.005023360435446045,0.00023099919426063168,0.00026802071209653625,2.057742003411973e+84,0.24424778761061947
YHL019C,13.0,2.1245275445890432e-05,0.004811133782315897,0.00014052936728139944,0.00042113964857179084,5.492673747491007e+84,0.24530062658312224
YOL062C,25.0,6.485559805508656e-06,0.005048711626557526,0.00027029439814843547,0.0007607522862130505,5.123744279368186e+83,0.24363331420752968
YJR058C,18.0,6.291106219817869e-06,0.004909940302148448,0.00018528245354104662,8.832954802478266e-05,4.821317272644962e+83,0.2411006770037126
YBR288C,11.0,2.0421136336532893e-07,0.004752475859097431,0.0001259497734330021,1.4588747582279807e-08,5.075286507854514e+80,0.21353965183752419
YKL135C,24.0,3.779497409708855e-06,0.0050254168345935536,0.00024808391443018567,0.0003703752059197358,1.7393477919079246e+83,0.24798957724965182
YPL259C,18.0,7.132742462194586e-06,0.004909579439039961,0.00018234883765042207,0.0003029530295130359,6.189679684616282e+83,0.2502379980960152
YPR029C,25.0,6.54319671074404e-06,0.005051361061997478,0.0002677234085373695,0.0008249035415653196,5.217191089641367e+83,0.2543192812715964
YJR005W,20.0,6.336099349562364e-06,0.00494840419558272,0.00020674945895176732,0.0001677062632077815,4.890421260866045e+83,0.24516988674217188
YLR170C,16.0,7.168506008267833e-07,0.004858390084419379,0.000168591655217802,1.900704274815964e-05,6.256983203846011e+81,0.22771337816096696
YDL202W,95.0,0.019170905134505024,0.020891076592351374,0.00021973361386375885,0.0011239404950460995,4.478728825204162e+90,0.29170850288009303
YOR187W,144.0,0.0313124485057544,0.031077425114694367,0.00037001947608034704,0.0038518654097064215,1.1946752022722651e+91,0.3137968279233699
YOL114C,79.0,0.01695132415920311,0.018908325000844734,0.00020469216839720487,0.0007502102400203318,3.5016275815339015e+90,0.2868724664795759
YBR185C,47.0,0.006840665122759891,0.010644428452944003,0.00019368689682743517,0.0008940910560533878,5.703307831371617e+89,0.26640926640926643
YLR179C,40.0,0.00727141582779159,0.01083119451090738,9.624057365656272e-05,0.0,6.444178968276434e+89,0.2579921480650589
YKL167C,91.0,0.01714825375479056,0.019303934637855992,0.0002039617719734669,0.0001301271665184113,3.583588240374664e+90,0.28416988416988415
YLR289W,99.0,0.027480170909226508,0.02716918387899889,0.00020834083856200537,0.0005225940232629702,9.201463046050364e+90,0.2893840104849279
YBR268W,87.0,0.018129681376034146,0.019952252794805,0.00018019171829558537,1.9659044002138504e-05,4.005463431891532e+90,0.2822085889570552
YMR097C,34.0,0.00464171621794557,0.008727955747491859,0.00012035211090425955,6.258471086876116e-05,2.625417634211056e+89,0.2729565346387776
YBL039C,41.0,0.005626682454378911,0.009653600703677484,0.00018808098460879679,0.0017381423007928882,3.8570857337813756e+89,0.29585164540679604
YKL216W,31.0,5.619406636539162e-05,0.005200843177269734,0.0004059510057053866,0.003293158876820974,3.845561722243022e+85,0.27366020524515394
YGR159C,53.0,0.006349244736930476,0.010607274800446221,0.0001375632384611157,0.00017074178622925794,4.90559136010839e+89,0.2787456445993031
YLR291C,21.0,0.0007260751991591251,0.005500510157379874,0.00015368414767732112,0.0006882279828657634,6.421746106596168e+87,0.26680844893421624
YFR004W,84.0,0.004277912281408302,0.009618713687404586,0.00039037569560993466,0.0037630754421478455,2.2297856249585623e+89,0.30598669623059865
YDR341C,35.0,0.0015435154305167055,0.0064351494582069995,0.00017730656099581595,0.00017759351836394213,2.9025570258634522e+88,0.27588964414234307
YGR124W,15.0,4.616152656607651e-05,0.00489282381463776,0.00013183729924154928,4.804677481686656e-05,2.596496913804609e+85,0.2542607093505297
YML056C,20.0,0.00048050160906688404,0.0053160023180744784,0.00015661908481671538,0.0003092712417761304,2.8122964201360047e+87,0.2673770888835069
YJR103W,21.0,0.0013333043455452797,0.005982621631562851,0.00014058454888032552,0.00029340201905579775,2.166057505735056e+88,0.28016038166776636
YKL024C,27.0,0.0019613327551603506,0.006588213227963938,0.00017564085838808264,0.0009185531959505507,4.68730118162558e+88,0.28844646496316034
YPL104W,17.0,0.00029146512535904414,0.005104956671599475,0.0001289665160175311,0.00038757716785343184,1.035153266753603e+87,0.2622701572670689
YBL039C-A,1.0,1.347101836485017e-10,0.004546463242101436,5.398876336691631e-05,0.0,2.1934135204820766e+74,0.1736395092796477
YOR161C,3.0,2.9091424968794948e-08,0.0045866695514077595,9.402714539551366e-05,0.0003637826620074254,1.0294362963053073e+79,0.21011762018956265
YBL039W-B,7.0,5.772966480307741e-07,0.004664143650221755,0.00018337420323110226,0.0016109239852424876,4.062711964689216e+81,0.21699819168173598
YEL020C,10.0,6.95926016465921e-06,0.004743040850446548,0.00013488010023412578,0.0011122432340477581,5.898565215403807e+83,0.2445941155618575
YKL065W-A,3.0,2.827428333579501e-09,0.004584881212202461,0.00013299987670204046,0.00036231884057971015,9.741569376573089e+76,0.17832913355301416
YIL089W,5.0,3.5145334453454365e-08,0.004623720102447613,0.0001588687224452655,0.0003185009410576617,1.5022200586464386e+79,0.20013777600522098
YGR168C,4.0,6.594546336404305e-08,0.00460626454638763,9.563753594594497e-05,7.563161896104941e-05,5.300703327565337e+79,0.20017406440382943
YGR028W,6.0,9.12498604687478e-06,0.0046642771379621605,8.629816943541818e-05,0.0004992392861002166,1.0148194173627851e+84,0.2466157351561453
YFR026C,3.0,2.827428335360953e-09,0.0045849596777075615,0.0001394080312521223,0.0007245063824311798,9.741569385418532e+76,0.1783406565003877
YBL040C,13.0,1.194223799291627e-05,0.0048091008175569225,0.00014363949798855644,0.00019119285436888504,1.738758485952624e+84,0.24407499115670322
YNL287W,40.0,1.3921192492957066e-05,0.0054001574982959,0.0003532060318705269,0.0008261433794097318,2.3621005831298236e+84,0.261301775147929
YCR067C,8.0,7.566666620178365e-06,0.004702613326978748,9.29026754266236e-05,2.5164016600528452e-05,6.977880038947905e+83,0.23483365949119372
YFR051C,29.0,0.00030729745208696557,0.005384741963116501,0.0002590210017073319,0.0013820895535910885,1.1508591964608128e+87,0.2753391859537111
YOR103C,18.0,0.0005444872641994077,0.00529707684027553,0.00014276596074468608,5.44812000261797e-05,3.6131901222561835e+87,0.24816796295463742
YDR414C,3.0,8.090894669597411e-07,0.004587712535977574,7.194115793749355e-05,2.1107680857128706e-05,7.959740049698216e+81,0.21309450277949352
YGL137W,29.0,1.5826590326618067e-05,0.005170194718252415,0.00025463897109778276,0.0003702126498464669,3.0530832538196935e+84,0.2623948281599087
YPL010W,14.0,1.3132709089049705e-05,0.004837927005702719,0.0001340051555468408,9.275002844045097e-05,2.1017473255417436e+84,0.24462663416795924
YDL145C,25.0,1.4366387837799725e-05,0.00507470429591338,0.00023141262065300093,0.00025264687596258847,2.5157512903686955e+84,0.25406176646568784
YER021W,52.0,0.001286682105371077,0.006696765455080585,0.00025294137707863493,0.000578716683989732,2.017350180212377e+88,0.2757380488535891
YDR363W-A,45.0,0.0012334165711541713,0.0064953975074333505,0.00022841714439640026,0.0005085481591256821,1.8537756437101756e+88,0.2759862006899655
YBR295W,16.0,9.106360585797722e-05,0.004961082764171261,0.00010445207150335109,0.00020240728757451614,1.0102569561970737e+86,0.23738872403560832
YFL007W,46.0,0.00023564801908922692,0.005750725434320333,0.00023740780545814937,0.0001918764198199361,6.766649779401565e+86,0.2587297867354113
YBR173C,29.0,0.0001529923788784557,0.005305439326665595,0.0001528752977343226,2.6283912357673188e-05,2.8520096980912267e+86,0.2486598495427722
YLR199C,24.0,9.751069506737564e-05,0.005137293906402017,0.0001323711394896055,1.3032264342331737e-05,1.1583983287465281e+86,0.23750107563892953
YFR010W,60.0,0.001341113140806981,0.0069068065028845054,0.0002980802525989735,0.0003544070338332848,2.191654731750843e+88,0.2828593389700231
YDL147W,54.0,0.0012897827578278182,0.006733903353908659,0.00026511942903043907,0.0005938059311342914,2.0270878555474254e+88,0.2729700326377213
YER012W,53.0,0.0012771482363522252,0.00672690338486896,0.0002472492797132925,0.0005282800914446423,1.987527397633664e+88,0.2828883308563522
YOR259C,52.0,0.0012964710741235818,0.006714063953360602,0.0002437421555376449,0.0003495717053201792,2.0481610110754344e+88,0.28228074661211966
YOL038W,50.0,0.0012348621439016944,0.006607340756744046,0.00023497071864283172,0.00021350263448950135,1.858124042508401e+88,0.27306455602275537
YMR018W,9.0,6.096910508062921e-06,0.0047206387031596434,0.00010619119730184446,8.697799972537072e-05,4.530526225234215e+83,0.22674991784423265
YOL147C,32.0,1.2797862058177647e-05,0.005206341053011574,0.0002726806993291945,0.0008727193613156383,1.996170625713036e+84,0.256053437239076
YOR261C,55.0,0.0018361444540497388,0.007172237097863858,0.00024512401495733495,0.0005583010406947089,4.1080059457491585e+88,0.27936636469456955
YHR027C,55.0,0.0015956057155486775,0.0069959432655359996,0.0002530057956107088,0.0002468134460763605,3.102173784299817e+88,0.282194161852666
YHR200W,72.0,0.0015424847845614514,0.007309181904558304,0.00038398689657950753,0.00262903558127487,2.8992408327989116e+88,0.2905416074530238
YGR135W,49.0,0.0012340299999778757,0.006585882199512257,0.00023391401714264743,0.0002445509181307476,1.8556201951208246e+88,0.2741631071818814
YBR222C,38.0,0.0005215533879603256,0.00592294828602971,0.00019050321162748286,0.001465856520806484,3.312508081681437e+87,0.2822951825713409
YKL206C,21.0,0.00022039615942910288,0.005168460276253252,0.00011546405319406202,8.27712601828522e-05,5.919592191726392e+86,0.24562808703777866
YBR057C,25.0,0.00012691178658143966,0.005194174246632478,0.00016131579089954769,0.00038037996572634056,1.962381114104618e+86,0.24970596218221297
YDL097C,52.0,0.0012928219388845198,0.006707440950048833,0.00024140750467079988,0.00032102505004775073,2.0366510134348448e+88,0.27947952002430254
YFR052W,53.0,0.001421934989448556,0.006824721861074644,0.0002546625371623877,0.0007831142072858464,2.4634577651949776e+88,0.281445979707337
YGL048C,58.0,0.0012948894524854792,0.006835646511714395,0.0002905629091118563,0.0011342785773897212,2.043165839429702e+88,0.28921722728701665
YOR157C,47.0,0.001234003107160725,0.006546981463466526,0.00021819359842673196,8.014599574244282e-05,1.8555387584937213e+88,0.2730240379859531
YJL001W,47.0,0.0012334503501174095,0.006544829101508682,0.00022397809589173938,0.00017453463322344645,1.8538769052735862e+88,0.2731456281854619
YML092C,48.0,0.0012349055586786143,0.006569202529202667,0.00022250351958496176,8.359599599265279e-05,1.8582541926284712e+88,0.27307806470762835
YPL112C,21.0,7.577691438318794e-06,0.004973033132834156,0.00020516702808179413,0.0007368409161204745,6.998386292347765e+83,0.24511545293072823
YPR108W,54.0,0.0012872680977579706,0.006739607866867163,0.00026709543389772533,0.0008546781388717375,2.019184847231618e+88,0.28107337440806557
YDR394W,51.0,0.0012749227456648282,0.006678600531310052,0.00023672969333994302,0.00018658273892949986,1.980622469797407e+88,0.27755430410297666
YPR103W,50.0,0.0012503602175353637,0.006622272240895011,0.00023316812424068798,0.0004320021979353839,1.9050658441009396e+88,0.2767194706236214
YDR427W,50.0,0.0012866264896895692,0.006660240222719921,0.00022979514991731164,0.00024825939604441793,2.017175859191613e+88,0.27888647501641994
YDL007W,53.0,0.0012869453668539147,0.0067230562786611435,0.0002495283535328467,0.000390479663340451,2.018175845824933e+88,0.2797911703583557
YLR421C,54.0,0.0019579615666789046,0.007228535714735225,0.0002460044278837448,0.00022523578043673705,4.67148019465941e+88,0.2785065590312815
YGR253C,49.0,0.001234223845987136,0.0065861452442929945,0.0002314060453732356,0.00021386804722853356,1.8562027904986496e+88,0.2730510486743174
YCR076C,15.0,8.68879020607286e-05,0.004939450724860313,8.797358288741931e-05,0.0,9.197066360636072e+85,0.23289173909374736
YER094C,47.0,0.001234003107160725,0.006546981463466526,0.00021819359842673196,8.014599574244282e-05,1.8555387584937213e+88,0.2730240379859531
YDR182W-A,38.0,0.0002157895561329684,0.0055665231899590635,0.0002293235249210303,0.0008170700009171907,5.674086065106823e+86,0.25447169463396646
YGL011C,66.0,0.003607531802015285,0.00880661901736874,0.0002501427146121228,0.0010029323539358708,1.5840337956530703e+89,0.2825842121429303
YOR362C,48.0,0.001234481332980155,0.006568778240855578,0.0002233400629516692,0.0001504101656174429,1.85697744817323e+88,0.27498256451130815
YOR117W,54.0,0.0012914532851003126,0.006745924637752974,0.0002521645972765983,0.00016986438390230357,2.0323322290596715e+88,0.27669172932330827
YFR050C,48.0,0.0012401774946659795,0.0065701318157688786,0.00022880563903535718,0.00019989905893237942,1.8741554389836854e+88,0.27299703264094954
YKL145W,53.0,0.0012824856470837367,0.0067169575719154264,0.0002566751699411934,0.00047646897273798507,2.0042127226203488e+88,0.28050205803140404
YIL075C,52.0,0.0012992687040133775,0.006714700833148127,0.00024285444818262676,0.00011480360031868946,2.057016165463269e+88,0.2787737993030655
YMR314W,48.0,0.0012340350183120226,0.0065661731448958364,0.00022992721895821752,0.001074779752846831,1.8556347384852695e+88,0.2741631071818814
YBL042C,3.0,1.3601651303742503e-06,0.00458742179063164,6.952117464741329e-05,4.750089912297493e-05,2.254910689052215e+82,0.2154903185509057
YGR130C,10.0,0.0002898626251871175,0.004940253942991927,0.00021680115418352839,0.002107853428252559,1.023797421864692e+87,0.25583982202447164
YPR027C,4.0,1.5022628836712782e-11,0.004604321569633744,0.00014413200688880446,0.0,2.7622581283374233e+72,0.1477713826796948
YLR296W,4.0,1.5022628836712782e-11,0.004604321569633744,0.00014413200688880446,0.0,2.7622581283374233e+72,0.1477713826796948
YIR040C,5.0,1.575117026484126e-11,0.004623868411751665,0.00016486599963573878,0.00035857627798728113,3.032279594520133e+72,0.15413397369670231
YDR215C,4.0,1.5022628836712782e-11,0.004604321569633744,0.00014413200688880446,0.0,2.7622581283374233e+72,0.1477713826796948
